Temperature (K),Pressure (Pa),Density (kg/m3)
357.6923076923077,2107692.307692308,98.80296645917008
357.6923076923077,2182051.282051282,104.11335296187083
357.6923076923077,2256410.2564102565,109.6890608299024
357.6923076923077,2330769.230769231,115.56668983004958
357.6923076923077,2405128.205128205,121.79178643636861
357.6923076923077,2479487.1794871795,128.4221983065443
357.6923076923077,2553846.153846154,135.53323034628235
357.6923076923077,2628205.128205128,143.22594186382855
357.6923076923077,2702564.1025641025,151.64128453246434
357.6923076923077,2776923.076923077,160.98603234569296
357.6923076923077,2851282.0512820515,171.58526936601257
357.6923076923077,2925641.0256410255,892.5762294091986
357.6923076923077,3000000.0,896.1410275336356
361.53846153846155,100000.0,3.4283966366376517
361.53846153846155,174358.97435897437,6.023281368054482
361.53846153846155,248717.94871794872,8.658729788872508
361.53846153846155,323076.92307692306,11.336373482084207
361.53846153846155,397435.89743589744,14.05795173984863
361.53846153846155,471794.8717948718,16.825321523317037
361.53846153846155,546153.8461538461,19.640468626476487
361.53846153846155,620512.8205128205,22.50552022589186
361.53846153846155,694871.7948717949,25.42275903150833
361.53846153846155,769230.7692307692,28.39463929417214
361.53846153846155,843589.7435897436,31.423804975060204
361.53846153846155,917948.717948718,34.51311044312966
361.53846153846155,992307.6923076923,37.66564414206336
361.53846153846155,1066666.6666666665,40.884755761997596
361.53846153846155,1141025.641025641,44.17408756885439
361.53846153846155,1215384.6153846155,47.53761069238786
361.53846153846155,1289743.5897435897,50.97966736252541
361.53846153846155,1364102.564102564,54.505020325020446
361.53846153846155,1438461.5384615385,58.11891097933134
361.53846153846155,1512820.5128205128,61.82712818820851
361.53846153846155,1587179.4871794872,65.63609024358914
361.53846153846155,1661538.4615384615,69.55294318507903
361.53846153846155,1735897.435897436,73.5856796244876
361.53846153846155,1810256.4102564103,77.74328353301324
361.53846153846155,1884615.3846153845,82.03590824538112
361.53846153846155,1958974.358974359,86.47509745119808
361.53846153846155,2033333.3333333333,91.07406252097975
361.53846153846155,2107692.307692308,95.84803468936472
361.53846153846155,2182051.282051282,100.81471824969513
361.53846153846155,2256410.2564102565,105.99488241110295
361.53846153846155,2330769.230769231,111.41314720721427
361.53846153846155,2405128.205128205,117.09904695760474
361.53846153846155,2479487.1794871795,123.08850071650483
361.53846153846155,2553846.153846154,129.42589686615943
361.53846153846155,2628205.128205128,136.16713596262505
361.53846153846155,2702564.1025641025,143.38422900370412
361.53846153846155,2776923.076923077,151.17254317644273
361.53846153846155,2851282.0512820515,159.66282396318766
361.53846153846155,2925641.0256410255,169.0424893227442
361.53846153846155,3000000.0,179.59672564199587
365.38461538461536,100000.0,3.3910137171943178
365.38461538461536,174358.97435897437,5.955835480956042
365.38461538461536,248717.94871794872,8.55912937522734
365.38461538461536,323076.92307692306,11.202369188890486
365.38461538461536,397435.89743589744,13.887120907182453
365.38461538461536,471794.8717948718,16.615050750256234
365.38461538461536,546153.8461538461,19.38793412480745
365.38461538461536,620512.8205128205,22.20766561800035
365.38461538461536,694871.7948717949,25.07627018502878
365.38461538461536,769230.7692307692,27.99591570821588
365.38461538461536,843589.7435897436,30.968927137640684
365.38461538461536,917948.717948718,33.997802462212846
365.38461538461536,992307.6923076923,37.08523080759925
365.38461538461536,1066666.6666666665,40.234113015627514
365.38461538461536,1141025.641025641,43.44758513158139
365.38461538461536,1215384.6153846155,46.72904531485418
365.38461538461536,1289743.5897435897,50.08218479958831
365.38461538461536,1364102.564102564,53.51102367162101
365.38461538461536,1438461.5384615385,57.019952404855715
365.38461538461536,1512820.5128205128,60.61378032563966
365.38461538461536,1587179.4871794872,64.29779246357727
365.38461538461536,1661538.4615384615,68.07781662306049
365.38461538461536,1735897.435897436,71.96030300170419
365.38461538461536,1810256.4102564103,75.95241933209316
365.38461538461536,1884615.3846153845,80.06216539198881
365.38461538461536,1958974.358974359,84.29851190234174
365.38461538461536,2033333.3333333333,88.67157043954894
365.38461538461536,2107692.307692308,93.19280321817756
365.38461538461536,2182051.282051282,97.87528474055641
365.38461538461536,2256410.2564102565,102.73403180473441
365.38461538461536,2330769.230769231,107.7864249137865
365.38461538461536,2405128.205128205,113.05275387023099
365.38461538461536,2479487.1794871795,118.55693514702146
365.38461538461536,2553846.153846154,124.32747170398869
365.38461538461536,2628205.128205128,130.39876290910854
365.38461538461536,2702564.1025641025,136.81293344376954
365.38461538461536,2776923.076923077,143.6224551895273
365.38461538461536,2851282.0512820515,150.89402448539855
365.38461538461536,2925641.0256410255,158.71451226735508
365.38461538461536,3000000.0,167.2005158171894
369.2307692307692,100000.0,3.354471426974668
369.2307692307692,174358.97435897437,5.889992126997307
369.2307692307692,248717.94871794872,8.46202636850807
369.2307692307692,323076.92307692306,11.071906939547759
369.2307692307692,397435.89743589744,13.72104568219517
369.2307692307692,471794.8717948718,16.410939994538282
369.2307692307692,546153.8461538461,19.14318002679351
369.2307692307692,620512.8205128205,21.919456663652795
369.2307692307692,694871.7948717949,24.7415703996594
369.2307692307692,769230.7692307692,27.611441231908916
369.2307692307692,843589.7435897436,30.531119715249137
369.2307692307692,917948.717948718,33.50279935016857
369.2307692307692,992307.6923076923,36.528830503672594
369.2307692307692,1066666.6666666665,39.6117360998516
369.2307692307692,1141025.641025641,42.754229361080704
369.2307692307692,1215384.6153846155,45.959233934811444
369.2307692307692,1289743.5897435897,49.229906807249215
369.2307692307692,1364102.564102564,52.56966448712133
369.2307692307692,1438461.5384615385,55.98221304450418
369.2307692307692,1512820.5128205128,59.47158271691058
369.2307692307692,1587179.4871794872,63.04216795499461
369.2307692307692,1661538.4615384615,66.69877398328566
369.2307692307692,1735897.435897436,70.44667121078326
369.2307692307692,1810256.4102564103,74.29165916039334
369.2307692307692,1884615.3846153845,78.24014202036538
369.2307692307692,1958974.358974359,82.29921849035112
369.2307692307692,2033333.3333333333,86.47678934914533
369.2307692307692,2107692.307692308,90.78168718157225
369.2307692307692,2182051.282051282,95.22383407112973
369.2307692307692,2256410.2564102565,99.81443494399056
369.2307692307692,2330769.230769231,104.566216864521
369.2307692307692,2405128.205128205,109.49372827592046
369.2307692307692,2479487.1794871795,114.61371748422944
369.2307692307692,2553846.153846154,119.94561744301072
369.2307692307692,2628205.128205128,125.51217547695839
369.2307692307692,2702564.1025641025,131.34028426205694
369.2307692307692,2776923.076923077,137.4620980599864
369.2307692307692,2851282.0512820515,143.91656279821993
369.2307692307692,2925641.0256410255,150.75156280722544
369.2307692307692,3000000.0,158.02701527240828
373.0769230769231,100000.0,3.318740022659778
373.0769230769231,174358.97435897437,5.82568941978793
373.0769230769231,248717.94871794872,8.367316337022844
373.0769230769231,323076.92307692306,10.944827346062606
373.0769230769231,397435.89743589744,13.559496909201082
373.0769230769231,471794.8717948718,16.212672648153024
373.0769230769231,546153.8461538461,18.905781141636332
373.0769230769231,620512.8205128205,21.6403343174477
373.0769230769231,694871.7948717949,24.417936514591567
373.0769230769231,769230.7692307692,27.240292302572826
373.0769230769231,843589.7435897436,30.109215158591816
373.0769230769231,917948.717948718,33.02663711951871
373.0769230769231,992307.6923076923,35.99461954470901
373.0769230769231,1066666.6666666665,39.01536514861919
373.0769230769231,1141025.641025641,42.09123148962358
373.0769230769231,1215384.6153846155,45.224746134468646
373.0769230769231,1289743.5897435897,48.418623757752314
373.0769230769231,1364102.564102564,51.67578548436469
373.0769230769231,1438461.5384615385,54.99938084212847
373.0769230769231,1512820.5128205128,58.39281276469902
373.0769230769231,1587179.4871794872,61.8597661747228
373.0769230769231,1661538.4615384615,65.40424078899332
373.0769230769231,1735897.435897436,69.03058892706169
373.0769230769231,1810256.4102564103,72.74355928063254
373.0769230769231,1884615.3846153845,76.54834782405538
373.0769230769231,1958974.358974359,80.45065733107931
373.0769230769231,2033333.3333333333,84.4567673299127
373.0769230769231,2107692.307692308,88.57361680525119
373.0769230769231,2182051.282051282,92.80890258091254
373.0769230769231,2256410.2564102565,97.1711971444466
373.0769230769231,2330769.230769231,101.67009078318591
373.0769230769231,2405128.205128205,106.31636440195555
373.0769230769231,2479487.1794871795,111.12220145091574
373.0769230769231,2553846.153846154,116.10145025371659
373.0769230769231,2628205.128205128,121.2699520647272
373.0769230769231,2702564.1025641025,126.64595597744055
373.0769230769231,2776923.076923077,132.25065026755738
373.0769230769231,2851282.0512820515,138.10885236085102
373.0769230769231,2925641.0256410255,144.24991881892288
373.0769230769231,3000000.0,150.70896672114472
376.9230769230769,100000.0,3.283791249489356
376.9230769230769,174358.97435897437,5.762868938474203
376.9230769230769,248717.94871794872,8.274901268773604
376.9230769230769,323076.92307692306,10.820981642374823
376.9230769230769,397435.89743589744,13.40226184618272
376.9230769230769,471794.8717948718,16.019956328148513
376.9230769230769,546153.8461538461,18.67534687675249
376.9230769230769,620512.8205128205,21.369787750823917
376.9230769230769,694871.7948717949,24.104711313242145
376.9230769230769,769230.7692307692,26.88163422969737
376.9230769230769,843589.7435897436,29.702164302602583
376.9230769230769,917948.717948718,32.568008020685475
376.9230769230769,992307.6923076923,35.48097891705284
376.9230769230769,1066666.6666666665,38.44300684297902
376.9230769230769,1141025.641025641,41.45614828177896
376.9230769230769,1215384.6153846155,44.522597847447095
376.9230769230769,1289743.5897435897,47.6447011369747
376.9230769230769,1364102.564102564,50.82496913427025
376.9230769230769,1438461.5384615385,54.06609439849561
376.9230769230769,1512820.5128205128,57.37096931177409
376.9230769230769,1587179.4871794872,60.74270671237742
376.9230769230769,1661538.4615384615,64.18466330189213
376.9230769230769,1735897.435897436,67.70046629137718
376.9230769230769,1810256.4102564103,71.29404384586708
376.9230769230769,1884615.3846153845,74.96966000359221
376.9230769230769,1958974.358974359,78.73195489232619
376.9230769230769,2033333.3333333333,82.58599124873572
376.9230769230769,2107692.307692308,86.53730847869315
376.9230769230769,2182051.282051282,90.5919857922927
376.9230769230769,2256410.2564102565,94.75671632724408
376.9230769230769,2330769.230769231,99.03889466646956
376.9230769230769,2405128.205128205,103.44672079901221
376.9230769230769,2479487.1794871795,107.9893244223219
376.9230769230769,2553846.153846154,112.67691461606015
376.9230769230769,2628205.128205128,117.52096144412133
376.9230769230769,2702564.1025641025,122.53441812504803
376.9230769230769,2776923.076923077,127.73199529206585
376.9230769230769,2851282.0512820515,133.13050290499214
376.9230769230769,2925641.0256410255,138.7492811331165
376.9230769230769,3000000.0,144.61074987035195
380.7692307692308,100000.0,3.2495982424584544
380.7692307692308,174358.97435897437,5.701475467750381
380.7692307692308,248717.94871794872,8.184689042130486
380.7692307692308,323076.92307692306,10.700230736368441
380.7692307692308,397435.89743589744,13.24914259375991
380.7692307692308,471794.8717948718,15.832520404882708
380.7692307692308,546153.8461538461,18.451517490323077
380.7692307692308,620512.8205128205,21.107348824962
380.7692307692308,694871.7948717949,23.801295541789955
380.7692307692308,769230.7692307692,26.534709858264446
380.7692307692308,843589.7435897436,29.30902047405569
380.7692307692308,917948.717948718,32.12573849578259
380.7692307692308,992307.6923076923,34.98646395219211
380.7692307692308,1066666.6666666665,37.892892972386484
380.7692307692308,1141025.641025641,40.84682571040019
380.7692307692308,1215384.6153846155,43.850175111976036
380.7692307692308,1289743.5897435897,46.90497663415451
380.7692307692308,1364102.564102564,50.0133990457267
380.7692307692308,1438461.5384615385,53.177756457265154
380.7692307692308,1512820.5128205128,56.400521754031615
380.7692307692308,1587179.4871794872,59.684341634425664
380.7692307692308,1661538.4615384615,63.03205349185699
380.7692307692308,1735897.435897436,66.44670442035199
380.7692307692308,1810256.4102564103,69.93157267554837
380.7692307692308,1884615.3846153845,73.49019198516268
380.7692307692308,1958974.358974359,77.12637917931536
380.7692307692308,2033333.3333333333,80.84426570483694
380.7692307692308,2107692.307692308,84.64833370349781
380.7692307692308,2182051.282051282,88.5434574780383
380.7692307692308,2256410.2564102565,92.5349513498814
380.7692307692308,2330769.230769231,96.6286251390039
380.7692307692308,2405128.205128205,100.83084878369371
380.7692307692308,2479487.1794871795,105.14862798477105
380.7692307692308,2553846.153846154,109.58969323107917
380.7692307692308,2628205.128205128,114.16260517605461
380.7692307692308,2702564.1025641025,118.876880138121
380.7692307692308,2776923.076923077,123.74314055951518
380.7692307692308,2851282.0512820515,128.77329667701756
380.7692307692308,2925641.0256410255,133.98076757506723
380.7692307692308,3000000.0,139.38075241294763
384.61538461538464,100000.0,3.216135435790153
384.61538461538464,174358.97435897437,5.641456762454836
384.61538461538464,248717.94871794872,8.096592951344848
384.61538461538464,323076.92307692306,10.582444367968561
384.61538461538464,397435.89743589744,13.099954712518716
384.61538461538464,471794.8717948718,15.65011384607084
384.61538461538464,546153.8461538461,18.2339608520041
384.61538461538464,620512.8205128205,20.852587356643316
384.61538461538464,694871.7948717949,23.50714113603684
384.61538461538464,769230.7692307692,26.198830039114593
384.61538461538464,843589.7435897436,28.928926261280235
384.61538461538464,917948.717948718,31.69877100686178
384.61538461538464,992307.6923076923,34.509779583869644
384.61538461538464,1066666.6666666665,37.36344698030351
384.61538461538464,1141025.641025641,40.26135397794403
384.61538461538464,1215384.6153846155,43.20517386732365
384.61538461538464,1289743.5897435897,46.196679836587556
384.61538461538464,1364102.564102564,49.23775311746539
384.61538461538464,1438461.5384615385,52.330391983861446
384.61538461538464,1512820.5128205128,55.47672171298244
384.61538461538464,1587179.4871794872,58.67900563587925
384.61538461538464,1661538.4615384615,61.93965742430244
384.61538461538464,1735897.435897436,65.26125478449819
384.61538461538464,1810256.4102564103,68.64655475679248
384.61538461538464,1884615.3846153845,72.09851085351048
384.61538461538464,1958974.358974359,75.62029230817815
384.61538461538464,2033333.3333333333,79.21530575760086
384.61538461538464,2107692.307692308,82.88721973724496
384.61538461538464,2182051.282051282,86.63999244183597
384.61538461538464,2256410.2564102565,90.47790329037633
384.61538461538464,2330769.230769231,94.40558894191824
384.61538461538464,2405128.205128205,98.42808454062805
384.61538461538464,2479487.1794871795,102.55087113274377
384.61538461538464,2553846.153846154,106.77993040285736
384.61538461538464,2628205.128205128,111.12180813429967
384.61538461538464,2702564.1025641025,115.58368812389337
384.61538461538464,2776923.076923077,120.173478695922
384.61538461538464,2851282.0512820515,124.89991449218653
384.61538461538464,2925641.0256410255,129.77267690315753
384.61538461538464,3000000.0,134.80253740280466
388.46153846153845,100000.0,3.1833784798427747
388.46153846153845,174358.97435897437,5.582763333940288
388.46153846153845,248717.94871794872,8.010531280037682
388.46153846153845,323076.92307692306,10.467500358968778
388.46153846153845,397435.89743589744,12.954526001357298
388.46153846153845,471794.8717948718,15.472503327742416
388.46153846153845,546153.8461538461,18.022369628315975
388.46153846153845,620512.8205128205,20.605107039387853
388.46153846153845,694871.7948717949,23.22174543563084
388.46153846153845,769230.7692307692,25.873365559345235
388.46153846153845,843589.7435897436,28.561102410465004
388.46153846153845,917948.717948718,31.286148923845246
388.46153846153845,992307.6923076923,34.04975996357893
388.46153846153845,1066666.6666666665,36.85325666774916
388.46153846153845,1141025.641025641,39.69803118120594
388.46153846153845,1215384.6153846155,42.58555181874753
388.46153846153845,1289743.5897435897,45.51736870659005
388.46153846153845,1364102.564102564,48.49511995634278
388.46153846153845,1438461.5384615385,51.5205384330182
388.46153846153845,1512820.5128205128,54.59545918706474
388.46153846153845,1587179.4871794872,57.721827630225086
388.46153846153845,1661538.4615384615,60.90170854644217
388.46153846153845,1735897.435897436,64.13729604235898
388.46153846153845,1810256.4102564103,67.43092455755286
388.46153846153845,1884615.3846153845,70.78508107295218
388.46153846153845,1958974.358974359,74.20241867744777
388.46153846153845,2033333.3333333333,77.68577167819237
388.46153846153845,2107692.307692308,81.2381724703051
388.46153846153845,2182051.282051282,84.86287041766657
388.46153846153845,2256410.2564102565,88.56335303946817
388.46153846153845,2330769.230769231,92.34336984872671
388.46153846153845,2405128.205128205,96.20695925106352
388.46153846153845,2479487.1794871795,100.15847898714354
388.46153846153845,2553846.153846154,104.20264069340931
388.46153846153845,2628205.128205128,108.3445492671167
388.46153846153845,2702564.1025641025,112.58974785827748
388.46153846153845,2776923.076923077,116.94426947950369
388.46153846153845,2851282.0512820515,121.41469643343422
388.46153846153845,2925641.0256410255,126.00822901744843
388.46153846153845,3000000.0,130.73276529124783
392.3076923076923,100000.0,3.1513041647111972
392.3076923076923,174358.97435897437,5.525348255786611
392.3076923076923,248717.94871794872,7.926426916816976
392.3076923076923,323076.92307692306,10.35528394253933
392.3076923076923,397435.89743589744,12.812695414220814
392.3076923076923,471794.8717948718,15.29947157220261
392.3076923076923,546153.8461538461,17.81645882546505
392.3076923076923,620512.8205128205,20.364541910385533
392.3076923076923,694871.7948717949,22.94464621213722
392.3076923076923,769230.7692307692,25.55774026360726
392.3076923076923,843589.7435897436,28.204838438320397
392.3076923076923,917948.717948718,30.887003855661423
392.3076923076923,992307.6923076923,33.60535151872737
392.3076923076923,1066666.6666666665,36.36105170743979
392.3076923076923,1141025.641025641,39.155333652148315
392.3076923076923,1215384.6153846155,41.98948951590321
392.3076923076923,1289743.5897435897,44.86487871691974
392.3076923076923,1364102.564102564,47.78293262656189
392.3076923076923,1438461.5384615385,50.745159682508955
392.3076923076923,1512820.5128205128,53.753150961721786
392.3076923076923,1587179.4871794872,56.808586263493304
392.3076923076923,1661538.4615384615,59.91324075937148
392.3076923076923,1735897.435897436,63.06899227421869
392.3076923076923,1810256.4102564103,66.27782927128801
392.3076923076923,1884615.3846153845,69.54185962415119
392.3076923076923,1958974.358974359,72.86332026984047
392.3076923076923,2033333.3333333333,76.24458785095341
392.3076923076923,2107692.307692308,79.6881904700532
392.3076923076923,2182051.282051282,83.19682069788905
392.3076923076923,2256410.2564102565,86.77334999826198
392.3076923076923,2330769.230769231,90.42084475736472
392.3076923076923,2405128.205128205,94.14258413487424
392.3076923076923,2479487.1794871795,97.94207998885828
392.3076923076923,2553846.153846154,101.82309916777355
392.3076923076923,2628205.128205128,105.78968851183252
392.3076923076923,2702564.1025641025,109.84620296445412
392.3076923076923,2776923.076923077,113.99733726445125
392.3076923076923,2851282.0512820515,118.24816177359689
392.3076923076923,2925641.0256410255,122.60416309541885
392.3076923076923,3000000.0,127.07129026347381
396.1538461538462,100000.0,3.11989034986883
396.1538461538462,174358.97435897437,5.469166986744462
396.1538461538462,248717.94871794872,7.844207008018062
396.1538461538462,323076.92307692306,10.245687162238005
396.1538461538462,397435.89743589744,12.674312096362542
396.1538461538462,471794.8717948718,15.13081588015492
396.1538461538462,546153.8461538461,17.615963634933394
396.1538461538462,620512.8205128205,20.13055327529309
396.1538461538462,694871.7948717949,22.675417373250998
396.1538461538462,769230.7692307692,25.251425155192777
396.1538461538462,843589.7435897436,27.859484643031745
396.1538461538462,917948.717948718,30.500544952140103
396.1538461538462,992307.6923076923,33.17559875989514
396.1538461538462,1066666.6666666665,35.88568496011648
396.1538461538462,1141025.641025641,38.631891520273854
396.1538461538462,1215384.6153846155,41.41535856014228
396.1538461538462,1289743.5897435897,44.237281672597824
396.1538461538462,1364102.564102564,47.09891550951428
396.1538461538462,1438461.5384615385,50.001577658272325
396.1538461538462,1512820.5128205128,52.94665283727061
396.1538461538462,1587179.4871794872,55.935597442077245
396.1538461538462,1661538.4615384615,58.96994447753629
396.1538461538462,1735897.435897436,62.05130891531032
396.1538461538462,1810256.4102564103,65.18139352106803
396.1538461538462,1884615.3846153845,68.36199520090504
396.1538461538462,1958974.358974359,71.59501192271142
396.1538461538462,2033333.3333333333,74.88245027519318
396.1538461538462,2107692.307692308,78.2264337352507
396.1538461538462,2182051.282051282,81.62921172357683
396.1538461538462,2256410.2564102565,85.09316953885356
396.1538461538462,2330769.230769231,88.62083927301673
396.1538461538462,2405128.205128205,92.21491182399294
396.1538461538462,2479487.1794871795,95.8782501383987
396.1538461538462,2553846.153846154,99.61390383529911
396.1538461538462,2628205.128205128,103.42512538368891
396.1538461538462,2702564.1025641025,107.31538803139806
396.1538461538462,2776923.076923077,111.28840571225008
396.1538461538462,2851282.0512820515,115.34815519224134
396.1538461538462,2925641.0256410255,119.49890075511954
396.1538461538462,3000000.0,123.7452217740375
400.0,100000.0,3.0891158992719405
400.0,174358.97435897437,5.414177209068625
400.0,248717.94871794872,7.763802643260437
400.0,323076.92307692306,10.138608331877856
400.0,397435.89743589744,12.539234524302604
400.0,471794.8717948718,14.966346829750876
400.0,546153.8461538461,17.42063753703136
400.0,620512.8205128205,19.902827019639915
400.0,694871.7948717949,22.41366523279157
400.0,769230.7692307692,24.953933309584123
400.0,843589.7435897436,27.524445264141328
400.0,917948.717948718,30.126049810305748
400.0,992307.6923076923,32.759632305247976
400.0,1066666.6666666665,35.42611682824099
400.0,1141025.641025641,38.126468405823154
400.0,1215384.6153846155,40.861695395654856
400.0,1289743.5897435897,43.632852042572566
400.0,1364102.564102564,46.44104122167569
400.0,1438461.5384615385,49.2874173847609
400.0,1512820.5128205128,52.17318972806719
400.0,1587179.4871794872,55.09962560112834
400.0,1661538.4615384615,58.068054178577334
400.0,1735897.435897436,61.079870419032595
400.0,1810256.4102564103,64.13653933775015
400.0,1884615.3846153845,67.23960062258507
400.0,1958974.358974359,70.39067362600854
400.0,2033333.3333333333,73.59146276951788
400.0,2107692.307692308,76.84376340081047
400.0,2182051.282051282,80.14946814862215
400.0,2256410.2564102565,83.51057382522887
400.0,2330769.230769231,86.92918893234807
400.0,2405128.205128205,90.40754183264148
400.0,2479487.1794871795,93.9479896563112
400.0,2553846.153846154,97.55302802050507
400.0,2628205.128205128,101.22530164853133
400.0,2702564.1025641025,104.96761598636013
400.0,2776923.076923077,108.78294992572275
400.0,2851282.0512820515,112.67446975647103
400.0,2925641.0256410255,116.64554448591745
400.0,3000000.0,120.69976267984184
